"rules","support","confidence","coverage","lift","count"
"{height=Medium,pts=Low,usg_pct=Low} => {ast=Low}",0.302556419140369,0.941433566433566,0.321378406217811,1.08922741667866,3231
"{height=Medium,ast=Low,usg_pct=Low} => {pts=Low}",0.302556419140369,0.976427923844062,0.309860473827137,1.31790619296395,3231
"{height=Medium,reb=Low,usg_pct=Low} => {ast=Low}",0.283078939975653,0.939403356121815,0.301339076692574,1.08687848754332,3023
"{height=Medium,ast=Low,usg_pct=Low} => {reb=Low}",0.283078939975653,0.913569054094893,0.309860473827137,1.16115257422987,3023
"{weight=Medium,pts=Low,usg_pct=Low} => {reb=Low}",0.290008427755408,0.826969292389853,0.350688266691638,1.05108367929436,3097
"{weight=Medium,reb=Low,usg_pct=Low} => {pts=Low}",0.290008427755408,0.984737678855326,0.294503230639573,1.32912205162993,3097
"{weight=Medium,pts=Low,usg_pct=Low} => {ast=Low}",0.344320629272404,0.981842456608812,0.350688266691638,1.13598002103202,3677
"{weight=Medium,ast=Low,usg_pct=Low} => {pts=Low}",0.344320629272404,0.97197991012424,0.354246652308269,1.31190261125085,3677
"{weight=Medium,reb=Low,usg_pct=Low} => {ast=Low}",0.289352935668134,0.982511923688394,0.294503230639573,1.13675458646461,3090
"{weight=Medium,ast=Low,usg_pct=Low} => {reb=Low}",0.289352935668134,0.816812053925456,0.354246652308269,1.0381737590895,3090
"{pts=Low,reb=Low,usg_pct=Low} => {ast=Low}",0.382058245154041,0.950605778191985,0.40191029122577,1.09983955637185,4080
"{pts=Low,ast=Low,usg_pct=Low} => {reb=Low}",0.382058245154041,0.859852476290833,0.444329993445079,1.09287843302902,4080
"{reb=Low,ast=Low,usg_pct=Low} => {pts=Low}",0.382058245154041,0.985983566940551,0.38748946530574,1.33080365411503,4080
"{height=Medium,dreb_pct=Medium,ts_pct=Solid} => {weight=Medium}",0.159752785841371,0.800187617260788,0.199644161438337,1.14210151894252,1706
"{height=Medium,dreb_pct=Medium,ts_pct=Solid} => {ast=Low}",0.166307706714112,0.833020637898687,0.199644161438337,0.963794950392207,1776
"{pts=Low,dreb_pct=Medium,ts_pct=Solid} => {weight=Medium}",0.152542372881356,0.845355474831344,0.180447607453881,1.20656924829242,1629
"{weight=Medium,dreb_pct=Medium,ts_pct=Solid} => {ast=Low}",0.204138964322502,0.900826446280992,0.226612978743328,1.04224546260398,2180
"{ast=Low,dreb_pct=Medium,ts_pct=Solid} => {weight=Medium}",0.204138964322502,0.871302957633893,0.23429160033711,1.24360388727243,2180
"{pts=Low,dreb_pct=Medium,ts_pct=Solid} => {reb=Low}",0.159284577207604,0.882719252724442,0.180447607453881,1.1219422637282,1701
"{pts=Low,dreb_pct=Medium,ts_pct=Solid} => {ast=Low}",0.172675344133346,0.956927867151012,0.180447607453881,1.10715413795294,1844
"{reb=Low,dreb_pct=Medium,ts_pct=Solid} => {ast=Low}",0.182226800262197,0.87736699729486,0.207697349939133,1.01510315970876,1946
"{net_rating=Average,oreb_pct=Low,ts_pct=Solid} => {height=Medium}",0.154508849143178,0.869794412229837,0.177638355651278,1.253344289327,1650
"{net_rating=Average,oreb_pct=Low,ts_pct=Solid} => {reb=Low}",0.158535443393576,0.892461781760675,0.177638355651278,1.13432508538708,1693
"{height=Medium,net_rating=Average,ts_pct=Solid} => {reb=Low}",0.17361176140088,0.82657155595185,0.210038393107969,1.05057815353604,1854
"{height=Medium,net_rating=Average,ts_pct=Solid} => {ast=Low}",0.171926210319318,0.818546589389211,0.210038393107969,0.94704864876353,1836
"{weight=Medium,net_rating=Average,ts_pct=Solid} => {ast=Low}",0.195149358554172,0.904906643508467,0.215656896713175,1.04696620216976,2084
"{pts=Low,net_rating=Average,ts_pct=Solid} => {reb=Low}",0.160782844835659,0.83837890625,0.191778256391048,1.06558537727252,1717
"{pts=Low,net_rating=Average,ts_pct=Solid} => {ast=Low}",0.181852233355183,0.9482421875,0.191778256391048,1.0971049101097,1942
"{reb=Low,net_rating=Average,ts_pct=Solid} => {ast=Low}",0.184099634797266,0.833757421543681,0.220807191684615,0.964647400288729,1966
"{height=Medium,oreb_pct=Low,ts_pct=Solid} => {reb=Low}",0.224459219027999,0.905553456743483,0.247869650716359,1.15096469466361,2397
"{reb=Low,oreb_pct=Low,ts_pct=Solid} => {height=Medium}",0.224459219027999,0.884828349944629,0.253675437775073,1.27500768439599,2397
"{height=Medium,reb=Low,ts_pct=Solid} => {oreb_pct=Low}",0.224459219027999,0.80060120240481,0.280363329899803,1.39540072473983,2397
"{ast=Low,oreb_pct=Low,ts_pct=Solid} => {height=Medium}",0.187658020413896,0.882042253521127,0.212754003183819,1.27099301381084,2004
"{pts=Low,oreb_pct=Low,ts_pct=Solid} => {reb=Low}",0.162749321097481,0.969325153374233,0.16789961606892,1.23201896130486,1738
"{pts=Low,oreb_pct=Low,ts_pct=Solid} => {ast=Low}",0.151699597340575,0.903513664249861,0.16789961606892,1.04535454176861,1620
"{ast=Low,oreb_pct=Low,ts_pct=Solid} => {reb=Low}",0.194681149920405,0.915052816901408,0.212754003183819,1.16303844699954,2079
"{height=Medium,weight=Medium,ts_pct=Solid} => {ast=Low}",0.203577113961981,0.876612903225806,0.232231482348535,1.0142306818579,2174
"{height=Medium,pts=Low,ts_pct=Solid} => {reb=Low}",0.194493866466898,0.905405405405405,0.214814121172394,1.1507765203909,2077
"{height=Medium,pts=Low,ts_pct=Solid} => {ast=Low}",0.201704279426913,0.93897122929381,0.214814121172394,1.08637852195326,2154
"{height=Medium,reb=Low,ts_pct=Solid} => {ast=Low}",0.229703155726192,0.819305277221109,0.280363329899803,0.947926441543253,2453
"{height=Medium,ast=Low,ts_pct=Solid} => {reb=Low}",0.229703155726192,0.833220108695652,0.275681243562131,1.05902850996916,2453
"{weight=Medium,pts=Low,ts_pct=Solid} => {ast=Low}",0.2258638449293,0.977705715443859,0.23101413990074,1.13119386080444,2412
"{weight=Medium,reb=Low,ts_pct=Solid} => {ast=Low}",0.214533195992134,0.919341894060995,0.233355183069576,1.06366761502463,2291
"{pts=Low,reb=Low,ts_pct=Solid} => {ast=Low}",0.246933233448825,0.942122186495177,0.262103193182882,1.09002414188321,2637
"{pts=Low,ast=Low,ts_pct=Solid} => {reb=Low}",0.246933233448825,0.829506134004404,0.29768704934919,1.05430802249858,2637
"{reb=Low,ast=Low,ts_pct=Solid} => {pts=Low}",0.246933233448825,0.829245283018868,0.297780691075943,1.11925055325562,2637
"{net_rating=Average,oreb_pct=Low,dreb_pct=Medium} => {height=Medium}",0.156381683678247,0.883130618720254,0.177076505290758,1.2725613112014,1670
"{net_rating=Average,oreb_pct=Low,dreb_pct=Medium} => {reb=Low}",0.155632549864219,0.878900052882073,0.177076505290758,1.11708803436416,1662
"{height=Medium,net_rating=Average,dreb_pct=Medium} => {reb=Low}",0.195055716827418,0.835204490777867,0.233542466523083,1.06155067329408,2083
"{height=Medium,net_rating=Average,dreb_pct=Medium} => {ast=Low}",0.200393295252364,0.858059342421812,0.233542466523083,0.992764433122701,2140
"{pts=Low,net_rating=Average,dreb_pct=Medium} => {weight=Medium}",0.192527390205075,0.812006319115324,0.237100852139713,1.15897025953389,2056
"{weight=Medium,net_rating=Average,dreb_pct=Medium} => {ast=Low}",0.238505478041015,0.927868852459016,0.257046539938196,1.07353320426975,2547
"{ast=Low,net_rating=Average,dreb_pct=Medium} => {weight=Medium}",0.238505478041015,0.846179401993356,0.281861597527858,1.20774523307766,2547
"{pts=Low,net_rating=Average,dreb_pct=Medium} => {reb=Low}",0.215001404625901,0.906793048973144,0.237100852139713,1.15254022494456,2296
"{reb=Low,net_rating=Average,dreb_pct=Medium} => {pts=Low}",0.215001404625901,0.83248730964467,0.258263882385991,1.12362638772693,2296
"{pts=Low,net_rating=Average,dreb_pct=Medium} => {ast=Low}",0.227081187377095,0.957740916271722,0.237100852139713,1.10809482609596,2425
"{ast=Low,net_rating=Average,dreb_pct=Medium} => {pts=Low}",0.227081187377095,0.805647840531561,0.281861597527858,1.08740056737065,2425
"{reb=Low,net_rating=Average,dreb_pct=Medium} => {ast=Low}",0.231950557168274,0.89811457577955,0.258263882385991,1.03910786075296,2477
"{ast=Low,net_rating=Average,dreb_pct=Medium} => {reb=Low}",0.231950557168274,0.822923588039867,0.281861597527858,1.04594156113756,2477
"{weight=Medium,oreb_pct=Low,dreb_pct=Medium} => {height=Medium}",0.184474201704279,0.87322695035461,0.211255735555764,1.25829046050963,1970
"{pts=Low,oreb_pct=Low,dreb_pct=Medium} => {height=Medium}",0.181945875081937,0.881578947368421,0.206386365764585,1.27032540533631,1943
"{height=Medium,oreb_pct=Low,dreb_pct=Medium} => {reb=Low}",0.234104316883603,0.885896527285613,0.264256952898211,1.12598060162855,2500
"{reb=Low,oreb_pct=Low,dreb_pct=Medium} => {height=Medium}",0.234104316883603,0.884016973125884,0.264818803258732,1.27383851788036,2500
"{height=Medium,oreb_pct=Low,dreb_pct=Medium} => {ast=Low}",0.212192152823298,0.80297661233168,0.264256952898211,0.929034370865656,2266
"{ast=Low,oreb_pct=Low,dreb_pct=Medium} => {height=Medium}",0.212192152823298,0.880684026428294,0.240940162936605,1.26903585457128,2266
"{weight=Medium,oreb_pct=Low,dreb_pct=Medium} => {reb=Low}",0.180447607453881,0.854166666666667,0.211255735555764,1.08565172974689,1927
"{weight=Medium,oreb_pct=Low,dreb_pct=Medium} => {ast=Low}",0.182133158535443,0.862145390070922,0.211255735555764,0.997491941556595,1945
"{pts=Low,oreb_pct=Low,dreb_pct=Medium} => {reb=Low}",0.200674220432625,0.972323049001815,0.206386365764585,1.23582930734234,2143
"{pts=Low,oreb_pct=Low,dreb_pct=Medium} => {ast=Low}",0.190373630489746,0.922413793103448,0.206386365764585,1.0672217656069,2033
"{reb=Low,oreb_pct=Low,dreb_pct=Medium} => {ast=Low}",0.222024534132409,0.838401697312588,0.264818803258732,0.970020772004456,2371
"{ast=Low,oreb_pct=Low,dreb_pct=Medium} => {reb=Low}",0.222024534132409,0.921492421298096,0.240940162936605,1.17122322864108,2371
"{height=Medium,weight=Medium,dreb_pct=Medium} => {reb=Low}",0.255173705403128,0.815868263473054,0.312763367356494,1.0369741949094,2725
"{height=Medium,weight=Medium,dreb_pct=Medium} => {ast=Low}",0.283640790336174,0.90688622754491,0.312763367356494,1.04925655730792,3029
"{height=Medium,ast=Low,dreb_pct=Medium} => {weight=Medium}",0.283640790336174,0.819312956451177,0.346193463807473,1.16939896577681,3029
"{height=Medium,pts=Low,dreb_pct=Medium} => {reb=Low}",0.276524019102912,0.935974643423138,0.295439647907107,1.1896302329345,2953
"{height=Medium,reb=Low,dreb_pct=Medium} => {pts=Low}",0.276524019102912,0.817100166021029,0.338421200486937,1.10285802236332,2953
"{height=Medium,pts=Low,dreb_pct=Medium} => {ast=Low}",0.281018821987077,0.951188589540412,0.295439647907107,1.10051386215624,3001
"{height=Medium,ast=Low,dreb_pct=Medium} => {pts=Low}",0.281018821987077,0.81173924803895,0.346193463807473,1.0956222737371,3001
"{height=Medium,reb=Low,dreb_pct=Medium} => {ast=Low}",0.300215375971533,0.88710570005534,0.338421200486937,1.02637072274008,3206
"{height=Medium,ast=Low,dreb_pct=Medium} => {reb=Low}",0.300215375971533,0.867189613199892,0.346193463807473,1.10220398468956,3206
"{weight=Medium,pts=Low,dreb_pct=Medium} => {reb=Low}",0.310703249367918,0.897970230040595,0.346006180353966,1.14132636117633,3318
"{weight=Medium,reb=Low,dreb_pct=Medium} => {pts=Low}",0.310703249367918,0.869724770642202,0.357243187564379,1.17388660587564,3318
"{pts=Low,reb=Low,dreb_pct=Medium} => {weight=Medium}",0.310703249367918,0.804558680892338,0.386178481131192,1.14834030382909,3318
"{weight=Medium,pts=Low,dreb_pct=Medium} => {ast=Low}",0.340294035022006,0.983491204330176,0.346006180353966,1.13788760249642,3634
"{weight=Medium,ast=Low,dreb_pct=Medium} => {pts=Low}",0.340294035022006,0.813157305884985,0.418484876861129,1.09753625752601,3634
"{pts=Low,ast=Low,dreb_pct=Medium} => {weight=Medium}",0.340294035022006,0.83348623853211,0.408277928645004,1.18962838028394,3634
"{weight=Medium,reb=Low,dreb_pct=Medium} => {ast=Low}",0.340106751568499,0.952031454783748,0.357243187564379,1.1014890471978,3632
"{weight=Medium,ast=Low,dreb_pct=Medium} => {reb=Low}",0.340106751568499,0.812709778473932,0.418484876861129,1.03295973867212,3632
"{reb=Low,ast=Low,dreb_pct=Medium} => {weight=Medium}",0.340106751568499,0.824517593643587,0.412491806348909,1.17682750367814,3632
"{pts=Low,reb=Low,dreb_pct=Medium} => {ast=Low}",0.371757655211162,0.962657613967022,0.386178481131192,1.11378338673389,3970
"{pts=Low,ast=Low,dreb_pct=Medium} => {reb=Low}",0.371757655211162,0.910550458715596,0.408277928645004,1.15731591866506,3970
"{reb=Low,ast=Low,dreb_pct=Medium} => {pts=Low}",0.371757655211162,0.901248581157775,0.412491806348909,1.21643498460363,3970
"{weight=Medium,net_rating=Average,oreb_pct=Low} => {height=Medium}",0.16218747073696,0.886386898669396,0.182975934076224,1.27725350032256,1732
"{pts=Low,net_rating=Average,oreb_pct=Low} => {height=Medium}",0.201423354246652,0.87085020242915,0.231295065081,1.25486564724611,2151
"{height=Medium,net_rating=Average,oreb_pct=Low} => {reb=Low}",0.271467365858226,0.929762668377165,0.29197490401723,1.18173476976907,2899
"{reb=Low,net_rating=Average,oreb_pct=Low} => {height=Medium}",0.271467365858226,0.878751136708093,0.308924056559603,1.26625062594869,2899
"{ast=Low,net_rating=Average,oreb_pct=Low} => {height=Medium}",0.230733214720479,0.880943868430461,0.261915909729375,1.26941027809592,2464
"{weight=Medium,net_rating=Average,oreb_pct=Low} => {reb=Low}",0.161063770015919,0.880245649948823,0.182975934076224,1.11879829752481,1720
"{weight=Medium,net_rating=Average,oreb_pct=Low} => {ast=Low}",0.157599026126042,0.861310133060389,0.182975934076224,0.996525559149718,1683
"{pts=Low,net_rating=Average,oreb_pct=Low} => {reb=Low}",0.227174829103849,0.982186234817814,0.231295065081,1.24836548460122,2426
"{pts=Low,net_rating=Average,oreb_pct=Low} => {ast=Low}",0.208821050660174,0.902834008097166,0.231295065081,1.04456818769985,2230
"{ast=Low,net_rating=Average,oreb_pct=Low} => {reb=Low}",0.247026875175578,0.94315337861995,0.261915909729375,1.19875445492531,2638
"{height=Medium,weight=Medium,net_rating=Average} => {reb=Low}",0.211255735555764,0.800851970181044,0.263788744264444,1.017888382476,2256
"{height=Medium,weight=Medium,net_rating=Average} => {ast=Low}",0.237849985953741,0.901668441604544,0.263788744264444,1.04321964115871,2540
"{height=Medium,pts=Low,net_rating=Average} => {reb=Low}",0.266410712613541,0.925504229017567,0.287854668040079,1.17632226394651,2845
"{height=Medium,pts=Low,net_rating=Average} => {ast=Low}",0.269500889596404,0.936239427456083,0.287854668040079,1.0832178597837,2878
"{height=Medium,ast=Low,net_rating=Average} => {pts=Low}",0.269500889596404,0.801894678183338,0.336080157318101,1.08233484179978,2878
"{height=Medium,reb=Low,net_rating=Average} => {ast=Low}",0.290663919842682,0.846699399890889,0.343290570278116,0.979621114998354,3104
"{height=Medium,ast=Low,net_rating=Average} => {reb=Low}",0.290663919842682,0.864864864864865,0.336080157318101,1.09924921350772,3104
"{weight=Medium,pts=Low,net_rating=Average} => {reb=Low}",0.239910103942317,0.821153846153846,0.292162187470737,1.04369220698369,2562
"{weight=Medium,reb=Low,net_rating=Average} => {pts=Low}",0.239910103942317,0.840827042993108,0.285326341417736,1.13488270881236,2562
"{weight=Medium,pts=Low,net_rating=Average} => {ast=Low}",0.286730967319037,0.981410256410256,0.292162187470737,1.1354799705531,3062
"{weight=Medium,reb=Low,net_rating=Average} => {ast=Low}",0.267066204700815,0.936002625533311,0.285326341417736,1.08294388278117,2852
"{pts=Low,reb=Low,net_rating=Average} => {ast=Low}",0.336829291132128,0.939164490861619,0.35864781346568,1.08660212328399,3597
"{pts=Low,ast=Low,net_rating=Average} => {reb=Low}",0.336829291132128,0.860320497488639,0.391516059556138,1.09347329120223,3597
"{reb=Low,ast=Low,net_rating=Average} => {pts=Low}",0.336829291132128,0.882699386503067,0.381590036520273,1.1913987295837,3597
"{weight=Medium,pts=Low,oreb_pct=Low} => {height=Medium}",0.189718138402472,0.897254207263065,0.211443019009271,1.29291292394579,2026
"{height=Medium,weight=Medium,oreb_pct=Low} => {reb=Low}",0.247401442082592,0.893775372124493,0.276804944283173,1.13599466780736,2642
"{weight=Medium,reb=Low,oreb_pct=Low} => {height=Medium}",0.247401442082592,0.906968760727772,0.272778350032775,1.30691126647037,2642
"{height=Medium,weight=Medium,oreb_pct=Low} => {ast=Low}",0.236445360052439,0.854194857916103,0.276804944283173,0.988293270605207,2525
"{weight=Medium,ast=Low,oreb_pct=Low} => {height=Medium}",0.236445360052439,0.884413309982487,0.267347129881075,1.27440962586736,2525
"{height=Medium,pts=Low,oreb_pct=Low} => {reb=Low}",0.34422698754565,0.983150575020059,0.350126416331117,1.24959116765523,3676
"{pts=Low,reb=Low,oreb_pct=Low} => {height=Medium}",0.34422698754565,0.870471228984135,0.395449012079783,1.25431955934713,3676
"{height=Medium,pts=Low,oreb_pct=Low} => {ast=Low}",0.318288229234947,0.909066595346349,0.350126416331117,1.0517792168693,3399
"{height=Medium,ast=Low,oreb_pct=Low} => {pts=Low}",0.318288229234947,0.805641147191278,0.395074445172769,1.0873915332224,3399
"{pts=Low,ast=Low,oreb_pct=Low} => {height=Medium}",0.318288229234947,0.876934984520124,0.362955332896339,1.26363361215631,3399
"{height=Medium,reb=Low,oreb_pct=Low} => {ast=Low}",0.377844367450136,0.811218335343788,0.465773948871617,0.938569946168614,4035
"{height=Medium,ast=Low,oreb_pct=Low} => {reb=Low}",0.377844367450136,0.956387769613653,0.395074445172769,1.21557545723687,4035
"{reb=Low,ast=Low,oreb_pct=Low} => {height=Medium}",0.377844367450136,0.887398284583242,0.425788931547898,1.27871087317021,4035
"{weight=Medium,pts=Low,oreb_pct=Low} => {reb=Low}",0.205356306770297,0.971213463241807,0.211443019009271,1.23441901618177,2193
"{weight=Medium,pts=Low,oreb_pct=Low} => {ast=Low}",0.2027343384212,0.95881310894597,0.21144301900927,1.10933534024204,2165
"{weight=Medium,reb=Low,oreb_pct=Low} => {ast=Low}",0.244404906826482,0.895983522142122,0.272778350032775,1.03664225709163,2610
"{weight=Medium,ast=Low,oreb_pct=Low} => {reb=Low}",0.244404906826482,0.914185639229422,0.267347129881075,1.16193625819222,2610
"{pts=Low,reb=Low,oreb_pct=Low} => {ast=Low}",0.35808596310516,0.90551740468861,0.395449012079783,1.04767284557635,3824
"{pts=Low,ast=Low,oreb_pct=Low} => {reb=Low}",0.35808596310516,0.986584107327141,0.362955332896339,1.25395521091961,3824
"{reb=Low,ast=Low,oreb_pct=Low} => {pts=Low}",0.35808596310516,0.840994062018914,0.425788931547898,1.13510813805611,3824
"{height=Medium,weight=Medium,pts=Low} => {reb=Low}",0.300870868058807,0.89349276974416,0.336735649405375,1.13563547823112,3213
"{height=Medium,weight=Medium,reb=Low} => {pts=Low}",0.300870868058807,0.816310975609756,0.368573836501545,1.10179283474932,3213
"{height=Medium,weight=Medium,pts=Low} => {ast=Low}",0.328026968817305,0.974137931034483,0.336735649405375,1.12706597676243,3503
"{height=Medium,weight=Medium,reb=Low} => {ast=Low}",0.340574960202266,0.924034552845528,0.368573836501545,1.06909696531283,3637
"{height=Medium,weight=Medium,ast=Low} => {reb=Low}",0.340574960202266,0.823969188944268,0.41333458188969,1.04727052710496,3637
"{height=Medium,pts=Low,reb=Low} => {ast=Low}",0.440397040921435,0.936106687898089,0.470456035209289,1.08306428169704,4703
"{height=Medium,pts=Low,ast=Low} => {reb=Low}",0.440397040921435,0.925605195827593,0.475793613634235,1.17645059345904,4703
"{height=Medium,reb=Low,ast=Low} => {pts=Low}",0.440397040921435,0.86579528718704,0.508661859724693,1.16858289583802,4703
"{weight=Medium,pts=Low,reb=Low} => {ast=Low}",0.42447794737335,0.982019064124783,0.432250210693885,1.13618435382325,4533
"{weight=Medium,pts=Low,ast=Low} => {reb=Low}",0.42447794737335,0.829156758734224,0.511939320161064,1.0538639641184,4533
"{weight=Medium,reb=Low,ast=Low} => {pts=Low}",0.42447794737335,0.891270153362171,0.476261822268003,1.20296688166767,4533
"{height=Tall,weight=Medium,pts=Low,ast_pct=Low} => {ast=Low}",0.151231388706808,1,0.151231388706808,1.1569880823402,1615
"{height=Tall,weight=Medium,ast=Low,ast_pct=Low} => {pts=Low}",0.151231388706808,0.852242744063325,0.177451072197771,1.15029073102278,1615
"{height=Tall,pts=Low,ast=Low,ast_pct=Low} => {weight=Medium}",0.151231388706808,0.911399548532731,0.165933139807098,1.30083343742061,1615
"{height=Tall,weight=Medium,pts=Low,ast=Low} => {ast_pct=Low}",0.151231388706808,0.823139653414883,0.183725067890252,1.7665410688942,1615
"{height=Medium,weight=Light,pts=Low,oreb_pct=Low} => {reb=Low}",0.159378218934357,0.993578517221249,0.160408277928645,1.26284515417826,1702
"{weight=Light,pts=Low,reb=Low,oreb_pct=Low} => {height=Medium}",0.159378218934357,0.840493827160494,0.189624496675719,1.21112313861111,1702
"{height=Medium,weight=Light,pts=Low,reb=Low} => {oreb_pct=Low}",0.159378218934357,0.954035874439462,0.167056840528139,1.66282831779648,1702
"{height=Medium,weight=Light,ast=Low,oreb_pct=Low} => {reb=Low}",0.157599026126042,0.993506493506494,0.15862908512033,1.26275361153961,1683
"{weight=Light,reb=Low,ast=Low,oreb_pct=Low} => {height=Medium}",0.157599026126042,0.87111801242236,0.180915816087649,1.25525155237598,1683
"{height=Medium,weight=Light,reb=Low,ast=Low} => {oreb_pct=Low}",0.157599026126042,0.951923076923077,0.165558572900084,1.65914583621047,1683
"{weight=Light,pts=Low,reb=Low,oreb_pct=Low} => {ast=Low}",0.159659144114617,0.841975308641975,0.189624496675719,0.974155397723473,1705
"{weight=Light,pts=Low,ast=Low,oreb_pct=Low} => {reb=Low}",0.159659144114617,0.999413833528722,0.159752785841371,1.27026188148693,1705
"{weight=Light,reb=Low,ast=Low,oreb_pct=Low} => {pts=Low}",0.159659144114617,0.882505175983437,0.180915816087649,1.19113659938412,1705
"{weight=Light,pts=Low,reb=Low,ast=Low} => {oreb_pct=Low}",0.159659144114617,0.951982132886655,0.167712332615413,1.65924876727544,1705
"{height=Medium,pts=Low,oreb_pct=Low,dreb_pct=Low} => {reb=Low}",0.164809439086057,1,0.164809439086057,1.27100690311831,1760
"{pts=Low,reb=Low,oreb_pct=Low,dreb_pct=Low} => {height=Medium}",0.164809439086057,0.868706811451135,0.189718138402472,1.25177709344038,1760
"{height=Medium,pts=Low,reb=Low,dreb_pct=Low} => {oreb_pct=Low}",0.164809439086057,0.935672514619883,0.176140088023223,1.6308220635916,1760
"{height=Medium,ast=Low,oreb_pct=Low,dreb_pct=Low} => {reb=Low}",0.17876205637232,1,0.17876205637232,1.27100690311831,1909
"{reb=Low,ast=Low,oreb_pct=Low,dreb_pct=Low} => {height=Medium}",0.17876205637232,0.899622997172479,0.198707744170803,1.29632626997772,1909
"{height=Medium,reb=Low,ast=Low,dreb_pct=Low} => {oreb_pct=Low}",0.17876205637232,0.93762278978389,0.190654555670007,1.63422127829316,1909
"{pts=Low,reb=Low,oreb_pct=Low,dreb_pct=Low} => {ast=Low}",0.166401348440865,0.877097729516288,0.189718138402472,1.01479162009799,1777
"{pts=Low,ast=Low,oreb_pct=Low,dreb_pct=Low} => {reb=Low}",0.166401348440865,1,0.166401348440865,1.27100690311831,1777
"{reb=Low,ast=Low,oreb_pct=Low,dreb_pct=Low} => {pts=Low}",0.166401348440865,0.83741753063148,0.198707744170803,1.13028081516855,1777
"{pts=Low,reb=Low,ast=Low,dreb_pct=Low} => {oreb_pct=Low}",0.166401348440865,0.926969222743871,0.179511190186347,1.61565273864563,1777
"{height=Medium,pts=Low,reb=Low,dreb_pct=Low} => {ast=Low}",0.158348159940069,0.898989898989899,0.176140088023223,1.04012059927553,1691
"{height=Medium,pts=Low,ast=Low,dreb_pct=Low} => {reb=Low}",0.158348159940069,1,0.158348159940069,1.27100690311831,1691
"{height=Medium,reb=Low,ast=Low,dreb_pct=Low} => {pts=Low}",0.158348159940069,0.830550098231827,0.190654555670007,1.12101169097797,1691
"{pts=Low,reb=Low,ast=Low,dreb_pct=Low} => {height=Medium}",0.158348159940069,0.882107459572248,0.179511190186347,1.27108697352207,1691
"{weight=Medium,pts=Low,reb=Low,oreb_pct=Medium} => {ast=Low}",0.155070699503699,0.997590361445783,0.155445266410713,1.15420015925022,1656
"{weight=Medium,pts=Low,ast=Low,oreb_pct=Medium} => {reb=Low}",0.155070699503699,0.80780487804878,0.191965539844555,1.02672557637264,1656
"{weight=Medium,reb=Low,ast=Low,oreb_pct=Medium} => {pts=Low}",0.155070699503699,0.967855055523086,0.160220994475138,1.30633520449078,1656
"{pts=Low,reb=Low,ast=Low,oreb_pct=Medium} => {weight=Medium}",0.155070699503699,0.907894736842105,0.170802509598277,1.29583104714473,1656
"{age=Young,height=Medium,pts=Low,reb=Low} => {ast=Low}",0.153010581515123,0.964580873671783,0.15862908512033,1.11600857529155,1634
"{age=Young,height=Medium,pts=Low,ast=Low} => {reb=Low}",0.153010581515123,0.939080459770115,0.162936604550988,1.19357774695133,1634
"{age=Young,height=Medium,reb=Low,ast=Low} => {pts=Low}",0.153010581515123,0.880387931034483,0.173799044854387,1.18827890742129,1634
"{height=Medium,pts=Low,oreb_pct=Low,ast_pct=Medium} => {reb=Low}",0.174360895214908,0.986228813559322,0.176795580110497,1.25350363008807,1862
"{pts=Low,reb=Low,oreb_pct=Low,ast_pct=Medium} => {height=Medium}",0.174360895214908,0.902569074163839,0.19318288229235,1.30057146714285,1862
"{height=Medium,pts=Low,reb=Low,ast_pct=Medium} => {oreb_pct=Low}",0.174360895214908,0.849840255591054,0.20516902331679,1.48122149330127,1862
"{height=Medium,pts=Low,oreb_pct=Low,ast_pct=Medium} => {ast=Low}",0.170147017511003,0.96239406779661,0.176795580110497,1.11347846695558,1817
"{pts=Low,ast=Low,oreb_pct=Low,ast_pct=Medium} => {height=Medium}",0.170147017511003,0.90443006470881,0.188126229047664,1.30325309148905,1817
"{height=Medium,pts=Low,ast=Low,ast_pct=Medium} => {oreb_pct=Low}",0.170147017511003,0.821428571428571,0.207135499578612,1.43170160180932,1817
"{height=Medium,reb=Low,oreb_pct=Low,ast_pct=Medium} => {ast=Low}",0.216312388800449,0.892926169308079,0.242251147111153,1.03310493629913,2310
"{height=Medium,ast=Low,oreb_pct=Low,ast_pct=Medium} => {reb=Low}",0.216312388800449,0.94983552631579,0.227736679464369,1.20724751077438,2310
"{reb=Low,ast=Low,oreb_pct=Low,ast_pct=Medium} => {height=Medium}",0.216312388800449,0.915576694411415,0.236258076598932,1.31931500737006,2310
"{height=Medium,reb=Low,ast=Low,ast_pct=Medium} => {oreb_pct=Low}",0.216312388800449,0.868094701240135,0.249180634890907,1.51303791652414,2310
"{pts=Low,reb=Low,oreb_pct=Low,ast_pct=Medium} => {ast=Low}",0.185878827605581,0.962190984003878,0.193182882292349,1.11324350142767,1985
"{pts=Low,ast=Low,oreb_pct=Low,ast_pct=Medium} => {reb=Low}",0.185878827605581,0.988053758088601,0.188126229047664,1.2558231471826,1985
"{height=Medium,pts=Low,reb=Low,ast_pct=Medium} => {ast=Low}",0.198707744170803,0.96850753080785,0.20516902331679,1.12055167080141,2122
"{height=Medium,pts=Low,ast=Low,ast_pct=Medium} => {reb=Low}",0.198707744170803,0.959312839059674,0.207135499578612,1.21929324069487,2122
"{pts=Low,reb=Low,ast=Low,ast_pct=Medium} => {height=Medium}",0.198707744170803,0.85084202085004,0.233542466523083,1.22603453523918,2122
